Month,naics_description,product_or_service_code_description,total_obligated_amount,recipient_name,funding_sub_agency_name
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,KNOBS AND POINTERS,47.5,HOWCO DISTRIBUTING CO.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,KNOBS AND POINTERS,74.8,HOWCO DISTRIBUTING CO.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,KNOBS AND POINTERS,79.58,HOWCO DISTRIBUTING CO.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,KNOBS AND POINTERS,80.04,"MENDOTA ENTERPRISE, INC.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,74.11,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,110.14,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,413.55,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,852.32,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,1061.34,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,1101.4,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,1376.75,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,1446.9,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,4175.34,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,4198.08,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,8758.64,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,16467.5,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,23737.5,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,24950.8,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,0.0,"GERHARDT GEAR CO., INC.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,389.37,HOWCO DISTRIBUTING CO.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,760.22,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,855.0,UPSTART ACQUISITIONS CORP.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,1222.7,"WOODWARD, INC.WOODWARD, INC.",DEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,3750.0,"FREEDOM AIRPARTS, LLC",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"MODIFICATION OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT",6350.0,"STRATA EQUIPMENT, LLC",CENTERS FOR DISEASE CONTROL AND PREVENTION
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",140.0,DIALOGIC CORP.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",558.97,"KAMPI COMPONENTS CO., INC.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",588.0,KLX AEROSPACE SOLUTIONS DEFENSE LLC,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",707.28,DAVID H GHOLAMIPOUR,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",762.5,JUNIPER ELBOW CO. INC.,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",1039.6,L. A. MARTIN COMPANY,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",1949.25,"ECI DEFENSE GROUP, INC.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",2512.0,HARLOW AEROSTRUCTURES LLC,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",8500.0,"AMERICAN AVIATION PARTS, INC.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",8908.42,"JERGENS, INC.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,O-RING,14795.12,INTEGRATED PROCUREMENT TECHNOLOGIES,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,PACKING AND GASKET MATERIALS,135.0,GASKETS ORINGS RUBBER INC,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,PACKING AND GASKET MATERIALS,638.25,TRIMAN INDUSTRIES INC,DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR COAL MINING,PACKING AND GASKET MATERIALS,6912.26,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2018M07,SUPPORT ACTIVITIES FOR NONMETALLIC MINERALS (EXCEPT FUELS),NATURAL RESOURCES/CONSERVATION- WELL DRILLING/EXPLORATORY,34408.5,"HAZ-TECH DRILLING, INC.",FEDERAL HIGHWAY ADMINISTRATION
2018M07,SUPPORT ACTIVITIES FOR NONMETALLIC MINERALS (EXCEPT FUELS),NATURAL RESOURCES/CONSERVATION- WELL DRILLING/EXPLORATORY,160905.25,"HAZ-TECH DRILLING, INC.",FEDERAL HIGHWAY ADMINISTRATION
2018M07,SUPPORT ACTIVITIES FOR NONMETALLIC MINERALS (EXCEPT FUELS),SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,9926.0,"PALMERTON & PARRISH, INC.",DEPT OF THE ARMY
2018M07,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,OTHER QC/TEST/INSPECT- MISCELLANEOUS,34477.0,"MASS TANK INSPECTION SERIVICES, LLC",DEPT OF THE ARMY
2018M07,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,"QUALITY CONTROL- FUELS, LUBRICANTS, OILS, AND WAXES",12750.0,VETCON SERVICES LLC,"VETERANS AFFAIRS, DEPARTMENT OF"
2018M07,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,ROOFING AND SIDING MATERIALS,27062.97,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,ALL OTHER NONMETALLIC MINERAL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",23782.0,"ROCK SOLID GP, LLC",DEPT OF THE AIR FORCE
2018M08,ALL OTHER NONMETALLIC MINERAL MINING,"MINERALS, NATURAL AND SYNTHETIC",52921.61,"SHELLY COMPANY, THE",DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,ARCHITECT AND ENGINEERING- CONSTRUCTION: MAINTENANCE BUILDINGS,18441.57,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"BUILDING COMPONENTS, PREFABRICATED",18078.19,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,16531.3,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,248132.39,FOREIGN AWARDEES (UNDISCLOSED),"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,336126.8,PROYECTOS CIVILES S Y M LIMITADA,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES,16471.88,"OHIO GENERAL CONTRACTING, LLC",DEPT OF THE AIR FORCE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES,76847.16,AL SHAHBA GENERAL CONTRACTING ESTABLISHMENT,DEPT OF THE AIR FORCE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF UNIMPROVED REAL PROPERTY (LAND),115135.6,MEDVED GLOBAL INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF UNIMPROVED REAL PROPERTY (LAND),249902.61,MEDVED GLOBAL INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,INSTALLATION OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS,30888.0,"OAK HILLS CONSTRUCTION, LLC",FEDERAL EMERGENCY MANAGEMENT AGENCY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,20622.46,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,36272.27,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",0.0,"JUSTICE TRUCKING AND BACKHOE SERVICE, INC.LYNCH CREEK QUARRY LLC",NATIONAL PARK SERVICENATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",3796.9,JJC RESOURCES LLC,NATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",10316.85,LYNCH CREEK QUARRY LLC,NATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",11576.43,"BRUCE OAKLEY, INC.",U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",12847.5,GRAY ROCK TRUCKING,U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",14241.23,GREEN DREAM INTERNATIONAL LLC,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",14474.85,GRAY ROCK TRUCKING,U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",14560.5,GRAY ROCK TRUCKING,U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",20437.5,BSE PERFORMANCE LLC,NATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",23374.0,"CROWLEY HOLDINGS, LLC",U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",30162.5,AMERICAN CLASSIC CONSTRUCTION INC.,U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",36345.73,"LEGACY VULCAN, LLC",U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",43220.0,H B Q INC,BUREAU OF RECLAMATION
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",46500.0,FOREIGN AWARDEES (UNDISCLOSED),DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",47250.0,EIGHTH AVENUE ENTERPRISE,BUREAU OF LAND MANAGEMENT
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",49969.83,AMERICAN CLASSIC CONSTRUCTION INC.,U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",60720.0,TITAN LSC,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",90883.1,"FRONTLINE SUPPORT SOLUTIONS, LLC",DEPT OF THE AIR FORCE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",102320.72,"ASPHALT PLUS, INC.",BUREAU OF LAND MANAGEMENT
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",103922.69,GREEN DREAM INTERNATIONAL LLC,NATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",173839.28,"AMG COMPANY, INC.",BUREAU OF INDIAN AFFAIRS AND BUREAU OF INDIAN EDUCATION
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",179430.81,WALKER SAND & GRAVEL LTD,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",352600.0,"AMES 1 , LLC",DEPT OF THE AIR FORCE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERALS, NATURAL AND SYNTHETIC",4335.0,VOLLMER EXCAVATION LP,NATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINERALS, NATURAL AND SYNTHETIC",71710.25,"BAYER CONSTRUCTION COMPANY, INC.",DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",0.0,"BOWMAN CONSTRUCTION CO INCLONG, THOMAS & SON TRUCKING",FOREST SERVICEFOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",7997.6,"ASH GROVE AGGREGATES, INC.",DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",11282.25,FOWLER BROTHERS INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",47000.0,BOWMAN CONSTRUCTION CO INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",47800.0,BOWMAN CONSTRUCTION CO INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",96250.0,"LONG, THOMAS & SON TRUCKING",FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,"MINING, ROCK DRILLING, EARTH BORING, AND RELATED EQUIPMENT",123042.4,N R HAMM CONTRACTOR INC,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,4131.28,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,4936.0,AMERICAN CLASSIC CONSTRUCTION INC.,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,4944.0,AMERICAN CLASSIC CONSTRUCTION INC.,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,10881.0,AMERICAN CLASSIC CONSTRUCTION INC.,"ENERGY, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,14750.0,"DARLAND, THOMAS",NATIONAL PARK SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,21836.62,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,27462.76,AMERICAN CLASSIC CONSTRUCTION INC.,U.S. FISH AND WILDLIFE SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,35221.68,CB EMULSION LLC,BUREAU OF INDIAN AFFAIRS AND BUREAU OF INDIAN EDUCATION
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,54003.41,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,105544.33,"CROWLEY CONSTRUCTION, INC",BUREAU OF LAND MANAGEMENT
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,149921.28,MBC NIGER,DEPT OF THE AIR FORCE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,224700.0,SOOR BALAD COMPANY,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,282929.0,"WHITE HAND GLOBAL, LLC",DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CRUDE AGRICULTURAL AND FORESTRY PRODUCTS,20160.0,"MESA VERDE ENTERPRISES, INC.",DEPT OF THE AIR FORCE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,NATURAL RESOURCES/CONSERVATION- OTHER,0.0,"IRVCO ASPHALT & GRAVEL, INC.",FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,NATURAL RESOURCES/CONSERVATION- OTHER,108288.0,PITLIK & WICK INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,NATURAL RESOURCES/CONSERVATION- OTHER,444120.0,MEDVED GLOBAL INC,FOREST SERVICE
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,ORES,13153.02,BSE PERFORMANCE LLC,DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,ORES,15715.0,"HARRINGTON, DOUG TRUCKING",DEPT OF THE ARMY
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,REPAIR OR ALTERATION OF FAMILY HOUSING FACILITIES,10688.31,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2018M08,CONSTRUCTION SAND AND GRAVEL MINING,SCAFFOLDING EQUIPMENT AND CONCRETE FORMS,0.0,FOREIGN AWARDEES (UNDISCLOSED),"STATE, DEPARTMENT OF"
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,2098.62,MISCELLANEOUS FOREIGN AWARDEES,DEPT OF THE ARMY
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,30922.63,"CONSTELLATION NEWENERGY - GAS DIVISION, LLC",DEPT OF THE AIR FORCE
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,44011.0,"CONSTELLATION NEWENERGY - GAS DIVISION, LLC",DEPT OF THE ARMY
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,263215.0,"COLONIAL ENERGY, INC.",DEFENSE LOGISTICS AGENCY
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,453908.9,"ENSPIRE ENERGY, LLC",DEFENSE LOGISTICS AGENCY
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,UTILITIES- GAS,4630.3,"DIRECT ENERGY BUSINESS MARKETING, LLC",DEPT OF THE ARMY
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,UTILITIES- GAS,5198.17,"DIRECT ENERGY BUSINESS MARKETING, LLC",DEPT OF THE ARMY
2018M08,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,UTILITIES- GAS,6351.46,"SAGE ENERGY TRADING, LLC","VETERANS AFFAIRS, DEPARTMENT OF"
2018M08,CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",34000.0,"JS SDVO, LLC",NATIONAL PARK SERVICE
2018M08,CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",98480.0,"CROWLEY HOLDINGS, LLC",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",5168.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",5500.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",5678.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",5991.06,"APPALACHIAN AGGREGATES, LLC",FOREST SERVICE
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",6295.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",6622.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",7217.94,GREEN DREAM INTERNATIONAL LLC,FOREST SERVICE
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",7261.1,"APPALACHIAN AGGREGATES, LLC",FOREST SERVICE
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",7500.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",7650.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",9447.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",9480.02,JOHNSON'S READY MIX CONCRETE PRODUCTS INC,DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",9900.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",9975.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2018M08,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",11070.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
